id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
FRG1_choSartG00000009928	6	0.32212	0.45317	1.0	4892	2	-0.67262	0.63231	0.63236	1.0	9412	0	0
PAX4_choSartG00000055336	6	0.32214	0.4532	1.0	4893	2	-0.64985	0.56873	0.56924	1.0	8563	1	0.45728
HECTD3_choSartG00000002215	6	0.32221	0.45328	1.0	4894	2	-0.64801	0.85973	0.85961	1.0	12712	0	0
GINM1_choSartG00000069623	6	0.32225	0.45333	1.0	4895	2	-0.64783	0.96965	0.96976	1.0	14740	0	0
APRT_choSartG00000066743	6	0.32256	0.4537	1.0	4896	2	-0.83533	0.99797	0.99793	1.0	16205	0	0
SMIM5_choSartG00000041726	6	0.32286	0.45403	1.0	4897	2	-0.63724	0.88616	0.886	1.0	13114	0	0
DUSP13_choSartG00000066202	6	0.32326	0.45449	1.0	4898	2	-0.61729	0.98394	0.98391	1.0	15186	0	0
PEX11A_choSartG00000013307	6	0.3233	0.45455	1.0	4899	2	-0.79667	0.58907	0.58916	1.0	8834	0	0
HNRNPAB_choSartG00000038551	6	0.32333	0.45457	1.0	4900	2	-0.80515	0.88922	0.88911	1.0	13163	0	0
MTF2_choSartG00000036577	6	0.32337	0.45463	1.0	4901	2	-0.69419	0.64665	0.64672	1.0	9606	0	0
CCNDBP1_choSartG00000033279	6	0.32357	0.45486	1.0	4902	2	-0.64025	0.61519	0.61524	1.0	9183	0	0
TMEM50A_choSartG00000001195	6	0.32371	0.45502	1.0	4903	2	-0.66018	0.8065	0.80661	1.0	11886	0	0
ARL_choSartG00000061109	6	0.32384	0.45518	1.0	4904	2	-0.60144	0.23082	0.31765	1.0	5260	1	0.6726
ALG13_choSartG00000048515	6	0.32389	0.45524	1.0	4905	2	-0.74237	0.536	0.53886	1.0	8150	1	0.56625
CgPICR_020310_choSartG00000012458	6	0.32391	0.45528	1.0	4906	2	-0.6027	0.095433	0.16592	0.947808	3150	2	0.56615
TRIM25_choSartG00000040497	6	0.324	0.45539	1.0	4907	2	-0.60919	0.33974	0.38648	1.0	6127	1	0.77484
FCGBP_choSartG00000067279	6	0.32402	0.45541	1.0	4908	2	-0.78827	0.83121	0.83128	1.0	12244	0	0
MAPK1_choSartG00000019546	6	0.32409	0.45548	1.0	4909	2	-0.81955	0.98808	0.98808	1.0	15400	0	0
MARK4_choSartG00000071399	6	0.32431	0.45574	1.0	4910	2	-0.64702	0.77341	0.77353	1.0	11397	0	0
CYB561_choSartG00000041315	6	0.32448	0.45593	1.0	4911	1	-1.241	0.081458	0.14735	0.920199	2880	1	0.85692
CgPICR_018557_choSartG00000067409	6	0.32463	0.45608	1.0	4912	2	-0.5377	0.74134	0.74144	1.0	10923	0	0
HLTF_choSartG00000053685	6	0.32465	0.45611	1.0	4913	2	-0.674	0.01861	0.047459	0.688531	1247	3	0.55223
CIART_choSartG00000052139	6	0.32469	0.45616	1.0	4914	2	-0.55483	0.76732	0.76753	1.0	11313	0	0
BLVRB_choSartG00000067329	6	0.32472	0.45619	1.0	4915	2	-0.58864	0.24462	0.3259	1.0	5356	1	0.65271
EFNA2_choSartG00000028359	6	0.32483	0.45634	1.0	4916	2	-0.65792	0.61425	0.61428	1.0	9170	0	0
ATP6V0A1_choSartG00000039735	6	0.32496	0.45648	1.0	4917	1	-1.3481	0.53165	0.53494	1.0	8096	1	0.52417
CgPICR_018343_choSartG00000066149	6	0.32496	0.45649	1.0	4918	2	-0.78198	0.48751	0.49684	1.0	7590	1	0.48993
PDIA6_choSartG00000037214	6	0.32498	0.45652	1.0	4919	2	-0.86726	0.13725	0.22101	1.0	3941	2	0.54221
RFWD2_choSartG00000026171	6	0.32582	0.45699	1.0	4920	1	-1.5517	0.69264	0.69269	1.0	10259	0	0
CgPICR_012078_choSartG00000041658	6	0.32693	0.45751	1.0	4921	1	-1.5914	0.95668	0.95669	1.0	14455	0	0
TCTN3_choSartG00000068438	6	0.32779	0.45795	1.0	4922	1	-1.14	0.91935	0.91917	1.0	13674	0	0
MATK_choSartG00000022461	6	0.32905	0.45855	1.0	4923	1	-1.2675	0.16655	0.25967	1.0	4483	2	0.62313
NA_choSartG00000038708	3	0.32951	0.34059	1.0	4924	1	-0.91303	0.97247	0.97266	1.0	14814	0	0
ADORA3_choSartG00000051714	6	0.32987	0.45893	1.0	4925	1	-1.4707	0.86688	0.8669	1.0	12841	0	0
THAP6_choSartG00000061321	6	0.3305	0.45923	1.0	4926	1	-1.4417	0.54037	0.54283	1.0	8207	1	0.47289
TMX1_choSartG00000029435	6	0.33093	0.45943	1.0	4927	1	-1.0283	0.1633	0.25538	1.0	4418	1	0.7152
SLC25A42_choSartG00000056802	6	0.33156	0.45971	1.0	4928	1	-1.297	0.82476	0.82481	1.0	12137	0	0
MLXIPL_choSartG00000021387	6	0.33191	0.45988	1.0	4929	1	-1.4373	0.81195	0.81204	1.0	11959	0	0
ATP6V0A4_choSartG00000055022	6	0.33219	0.46001	1.0	4930	1	-1.5356	0.76949	0.76966	1.0	11343	0	0
PDXP_choSartG00000007016	6	0.33266	0.46025	1.0	4931	1	-1.2607	0.52161	0.52596	1.0	7986	1	0.51165
CgPICR_010485_choSartG00000037876	6	0.33406	0.46092	1.0	4932	1	-1.3347	0.51726	0.52218	1.0	7930	1	0.50462
PDPR_choSartG00000015281	6	0.33418	0.46098	1.0	4933	1	-1.2243	0.12866	0.2096	0.996808	3787	2	0.54601
NA_choSartG00000057286	6	0.33457	0.46116	1.0	4934	1	-1.3007	0.91587	0.91565	1.0	13610	0	0
CBR1_choSartG00000017808	6	0.33473	0.46125	1.0	4935	1	-1.2327	0.88526	0.88511	1.0	13101	0	0
CgPICR_017196_choSartG00000044739	6	0.33589	0.46181	1.0	4936	1	-1.4699	0.13219	0.21426	1.0	3856	1	0.72682
FTH1_choSartG00000004122	6	0.33613	0.46192	1.0	4937	1	-1.2319	0.15372	0.2427	1.0	4223	1	0.71217
CgPICR_017456_choSartG00000062680	6	0.33636	0.46203	1.0	4938	1	-1.344	0.035252	0.08407	0.769904	1967	2	0.81517
ULK3_choSartG00000037728	6	0.33718	0.46247	1.0	4939	1	-1.3415	0.27756	0.34609	1.0	5631	1	0.69515
KCNAB2_choSartG00000000272	6	0.33749	0.46262	1.0	4940	1	-1.384	0.57035	0.57082	1.0	8583	1	0.41928
WWC2_choSartG00000058807	6	0.33796	0.46286	1.0	4941	1	-1.3899	0.63494	0.63503	1.0	9452	0	0
NNT_choSartG00000006056	6	0.33989	0.46378	1.0	4942	1	-1.4435	0.84773	0.84779	1.0	12501	0	0
AHSA1_choSartG00000028849	6	0.34005	0.46385	1.0	4943	1	-1.441	0.97156	0.97166	1.0	14785	0	0
AP5S1_choSartG00000032895	6	0.34036	0.46401	1.0	4944	1	-1.5174	0.85433	0.85424	1.0	12610	0	0
PML_choSartG00000022900	6	0.34183	0.46472	1.0	4945	1	-1.3355	0.84432	0.84443	1.0	12443	0	0
SHF_choSartG00000033191	6	0.34198	0.46479	1.0	4946	1	-1.1534	0.15707	0.24704	1.0	4293	2	0.53107
SPP1-INT_SPP1-INT	1	0.342	0.34241	1.0	4947	0	0	0.658	0.65824	1.0	9771	0	0
TSEN15_choSartG00000026363	1	0.34207	0.34249	1.0	4948	0	0	0.65793	0.65816	1.0	9770	0	0
NA_choSartG00000032082	6	0.34268	0.46512	1.0	4949	1	-1.397	0.66122	0.66132	1.0	9813	0	0
TEX26_choSartG00000020120	6	0.34272	0.46514	1.0	4950	1	-1.5078	0.52435	0.52838	1.0	8015	1	0.49721
MACF1_choSartG00000001914	6	0.34384	0.46569	1.0	4951	1	-1.2955	0.62704	0.6271	1.0	9339	0	0
WWP2_choSartG00000015147	6	0.3448	0.46616	1.0	4952	1	-1.3875	0.82729	0.82731	1.0	12179	0	0
SPG7_choSartG00000066772	6	0.34545	0.4665	1.0	4953	1	-1.2849	0.88952	0.88942	1.0	13168	0	0
WDR91_choSartG00000055091	6	0.34599	0.46678	1.0	4954	1	-1.387	0.87946	0.87933	1.0	13007	0	0
GK2_choSartG00000023885	6	0.34618	0.46687	1.0	4955	1	-1.417	0.8488	0.84885	1.0	12520	0	0
CgPICR_001990_choSartG00000018535	6	0.3463	0.46692	1.0	4956	1	-1.4913	0.58467	0.58484	1.0	8775	1	0.48159
NA_choSartG00000063390	6	0.34638	0.46696	1.0	4957	1	-1.1172	0.16602	0.25896	1.0	4465	2	0.59348
CgPICR_021799_choSartG00000046246	6	0.34691	0.46722	1.0	4958	1	-1.3143	0.5232	0.52738	1.0	8002	1	0.53529
FAF2_choSartG00000002369	2	0.34806	0.34808	1.0	4959	0	0	0.60197	0.6016	1.0	9011	0	0
SMYD2_choSartG00000025149	6	0.34807	0.46778	1.0	4960	1	-1.1334	0.00069801	0.0027304	0.22311	221	4	0.62629
WIPI2_choSartG00000019808	6	0.34841	0.46793	1.0	4961	1	-1.332	0.89696	0.89684	1.0	13297	0	0
SLC39A14_choSartG00000051103	6	0.34849	0.46798	1.0	4962	1	-1.4883	0.52003	0.5246	1.0	7969	1	0.46336
KCND2_choSartG00000064757	5	0.34915	0.42237	1.0	4963	1	-1.3433	0.67261	0.67314	1.0	9967	0	0
GNMT_choSartG00000057103	6	0.34918	0.4683	1.0	4964	1	-1.4203	0.99542	0.99542	1.0	15894	0	0
LRRC28_choSartG00000036513	1	0.34924	0.34961	1.0	4965	0	0	0.65076	0.651	1.0	9667	0	0
YEATS2_choSartG00000019296	6	0.34956	0.4685	1.0	4966	1	-1.1566	0.91214	0.91195	1.0	13546	0	0
IL9R_choSartG00000038084	6	0.35025	0.46885	1.0	4967	1	-1.4095	0.57507	0.57536	1.0	8640	1	0.43569
TCEAL4_choSartG00000048678	1	0.35049	0.35084	1.0	4968	0	0	0.64951	0.64972	1.0	9649	0	0
NA_choSartG00000041557	6	0.35059	0.469	1.0	4969	1	-1.22	0.09686	0.16781	0.950141	3178	1	0.73429
SLC16A13_choSartG00000039397	6	0.35067	0.46905	1.0	4970	1	-1.3046	0.95384	0.95381	1.0	14387	0	0
AHR_choSartG00000029985	6	0.35105	0.46923	1.0	4971	1	-1.1139	0.99213	0.99212	1.0	15623	0	0
MYG1_choSartG00000007960	6	0.35178	0.46959	1.0	4972	1	-1.4756	0.69405	0.69408	1.0	10278	0	0
DESI1_choSartG00000007224	6	0.35193	0.46965	1.0	4973	1	-1.3604	0.99231	0.99231	1.0	15633	0	0
CgPICR_020147_choSartG00000014186	6	0.35254	0.46996	1.0	4974	1	-1.506	0.77803	0.77812	1.0	11463	0	0
CgPICR_001760_choSartG00000034047	6	0.35334	0.47033	1.0	4975	1	-1.4066	0.95731	0.95733	1.0	14468	0	0
EIF3E_choSartG00000013077	6	0.35349	0.4704	1.0	4976	1	-1.1856	0.0051643	0.016755	0.462677	656	1	1.3162
NA_choSartG00000066479	6	0.35387	0.47061	1.0	4977	1	-1.3317	0.39534	0.42529	1.0	6638	1	0.51009
CgPICR_007258_choSartG00000001158	6	0.3541	0.47072	1.0	4978	1	-1.2422	0.38061	0.41475	1.0	6502	1	0.64816
PBDC1_choSartG00000049003	6	0.35562	0.4715	1.0	4979	1	-1.2829	0.77574	0.77586	1.0	11435	0	0
SGSM2_choSartG00000039635	6	0.35589	0.47165	1.0	4980	1	-1.142	0.82268	0.82274	1.0	12105	0	0
ALDH4A1_choSartG00000000870	6	0.35649	0.47194	1.0	4981	1	-1.1793	0.22521	0.3143	1.0	5222	1	0.60904
XPA_choSartG00000069053	6	0.35668	0.47204	1.0	4982	1	-1.3127	0.99305	0.99307	1.0	15685	0	0
CD200R1_choSartG00000018594	6	0.35672	0.47205	1.0	4983	1	-1.4728	0.66421	0.66432	1.0	9853	0	0
TM9SF3_choSartG00000068416	6	0.35786	0.47261	1.0	4984	1	-1.3877	0.39036	0.42174	1.0	6587	1	0.60288
CYBA_choSartG00000066725	6	0.3585	0.47295	1.0	4985	1	-1.3122	0.97086	0.97098	1.0	14770	0	0
CACNA2D2_choSartG00000024252	6	0.35892	0.47316	1.0	4986	1	-1.367	0.7848	0.78494	1.0	11572	0	0
THEMIS2_choSartG00000001363	6	0.35903	0.47321	1.0	4987	1	-1.2789	0.49099	0.49978	1.0	7626	1	0.48651
CgPICR_006044_choSartG00000003060	1	0.35959	0.3599	1.0	4988	0	0	0.64041	0.64052	1.0	9524	0	0
LASP1_choSartG00000040890	6	0.36035	0.47387	1.0	4989	1	-1.1973	0.99286	0.99288	1.0	15668	0	0
HMGB1_choSartG00000068476	5	0.36037	0.42912	1.0	4990	1	-1.1227	0.66691	0.66744	1.0	9895	0	0
UBALD1_choSartG00000037660	6	0.36099	0.47421	1.0	4991	1	-1.336	0.94491	0.94473	1.0	14190	0	0
PNO1_choSartG00000023624	6	0.36179	0.47463	1.0	4992	1	-1.2647	0.23526	0.32026	1.0	5289	1	0.83757
CgPICR_010702_choSartG00000046849	6	0.3619	0.47468	1.0	4993	1	-1.3161	0.871	0.87098	1.0	12888	0	0
LIPN_choSartG00000009954	6	0.36325	0.47537	1.0	4994	1	-1.3203	0.52326	0.52743	1.0	8003	1	0.51113
NA_choSartG00000059311	6	0.36333	0.47542	1.0	4995	1	-1.383	0.47675	0.48803	1.0	7481	1	0.68194
TRUB2_choSartG00000035612	6	0.36348	0.47549	1.0	4996	1	-1.4699	0.051254	0.10718	0.830721	2325	2	0.58912
TSNAXIP1_choSartG00000015049	6	0.3637	0.47561	1.0	4997	1	-1.3535	0.5713	0.57175	1.0	8596	1	0.44224
APBB3_choSartG00000004449	6	0.36378	0.47564	1.0	4998	1	-1.1976	0.99737	0.99735	1.0	16106	0	0
CgPICR_009314_choSartG00000013361	6	0.36498	0.47623	1.0	4999	1	-1.4313	0.99362	0.99361	1.0	15732	0	0
KIF7_choSartG00000013310	6	0.36584	0.47666	1.0	5000	1	-1.2106	0.73792	0.73801	1.0	10878	0	0
PLIN4_choSartG00000054754	6	0.36603	0.47676	1.0	5001	1	-1.3258	0.96823	0.96833	1.0	14705	0	0
NAV3_choSartG00000054246	6	0.36622	0.47684	1.0	5002	1	-1.3089	0.080896	0.1466	0.918909	2867	1	0.8592
CgPICR_014440_choSartG00000052145	6	0.36655	0.47702	1.0	5003	1	-1.2413	0.97198	0.97204	1.0	14799	0	0
RPL36A_choSartG00000039922	5	0.3666	0.43295	1.0	5004	1	-1.112	0.94657	0.94675	1.0	14218	0	0
MDM2_choSartG00000054120	6	0.36704	0.47727	1.0	5005	1	-1.4472	0.97591	0.97588	1.0	14914	0	0
FAM110D_choSartG00000037405	6	0.36757	0.4775	1.0	5006	1	-1.2181	0.33862	0.38574	1.0	6116	1	0.63348
STRA13_choSartG00000042158	3	0.36871	0.37474	1.0	5007	1	-0.72638	0.57401	0.57417	1.0	8625	0	0
MMACHC_choSartG00000002233	6	0.36876	0.4781	1.0	5008	1	-1.1352	0.94448	0.94428	1.0	14184	0	0
DPPA3_choSartG00000043125	1	0.37005	0.3703	1.0	5009	0	0	0.62995	0.63003	1.0	9385	0	0
CD276_choSartG00000022919	6	0.37155	0.47952	1.0	5010	1	-1.171	0.50221	0.50928	1.0	7753	1	0.48646
CgPICR_022364_choSartG00000064538	3	0.37156	0.37735	1.0	5011	1	-0.8416	0.54376	0.54395	1.0	8250	0	0
CgPICR_004890_choSartG00000059614	6	0.37178	0.47963	1.0	5012	1	-1.1162	0.46085	0.47527	1.0	7295	1	0.48353
IGFBP4_choSartG00000040981	6	0.37274	0.48013	1.0	5013	1	-1.0836	0.56315	0.56394	1.0	8493	1	0.44816
IL6ST_choSartG00000005944	6	0.37293	0.48022	1.0	5014	1	-1.1867	0.92678	0.92666	1.0	13807	0	0
ANP32A_choSartG00000023080	6	0.37438	0.48094	1.0	5015	1	-1.4604	0.21053	0.30576	1.0	5130	1	0.73956
LYL1_choSartG00000014352	6	0.37519	0.48136	1.0	5016	1	-1.0821	0.97744	0.9774	1.0	14952	0	0
SMOK_choSartG00000054720	6	0.3753	0.48142	1.0	5017	1	-1.1994	0.06188	0.12137	0.872164	2508	2	0.75883
RMND1_choSartG00000005071	6	0.37534	0.48144	1.0	5018	1	-1.3118	0.32748	0.37827	1.0	6022	1	0.83606
CHAD_choSartG00000040613	6	0.37589	0.48173	1.0	5019	1	-1.2544	0.55499	0.55626	1.0	8384	1	0.4108
RPAIN_choSartG00000039465	6	0.37752	0.48256	1.0	5020	1	-1.2339	0.70374	0.70389	1.0	10410	0	0
CNPY4_choSartG00000021653	6	0.37759	0.4826	1.0	5021	1	-1.3177	0.082096	0.14821	0.921318	2895	2	0.67637
TATDN2_choSartG00000043505	6	0.37781	0.48271	1.0	5022	1	-1.1144	0.96945	0.96956	1.0	14736	0	0
ERAS_choSartG00000064230	6	0.37803	0.48281	1.0	5023	1	-1.2016	0.70948	0.70959	1.0	10491	0	0
CES2C_choSartG00000014976	6	0.37848	0.48304	1.0	5024	1	-1.345	0.15567	0.24524	1.0	4263	2	0.46891
PSTPIP1_choSartG00000022373	6	0.37885	0.48323	1.0	5025	1	-1.37	0.50279	0.50978	1.0	7758	1	0.61062
MGME1_choSartG00000032487	6	0.37899	0.48331	1.0	5026	1	-1.2443	0.12927	0.21043	0.997664	3796	2	0.64091
DSCR3_choSartG00000017767	6	0.37914	0.48338	1.0	5027	1	-1.0954	0.91317	0.91298	1.0	13561	0	0
MTA3_choSartG00000027317	6	0.37929	0.48347	1.0	5028	1	-1.3167	0.050573	0.10625	0.828323	2315	1	0.83675
RPS2_choSartG00000032602	6	0.37988	0.4838	1.0	5029	1	-1.0874	0.27677	0.34558	1.0	5622	1	0.70126
CgPICR_015596_choSartG00000042765	6	0.37995	0.48384	1.0	5030	1	-1.3108	0.95586	0.95588	1.0	14435	0	0
SNAP23_choSartG00000049575	6	0.38182	0.48477	1.0	5031	1	-1.2732	0.37538	0.41104	1.0	6459	1	0.63138
AKTIP_choSartG00000014648	6	0.38208	0.4849	1.0	5032	1	-1.2009	0.94791	0.9478	1.0	14250	0	0
UBE2V1_choSartG00000069905	1	0.38273	0.38296	1.0	5033	0	0	0.61727	0.61714	1.0	9212	0	0
VPS39_choSartG00000033307	6	0.38329	0.4855	1.0	5034	1	-1.1116	0.99609	0.99606	1.0	15962	0	0
TATDN1_choSartG00000047587	6	0.38358	0.48566	1.0	5035	1	-1.2549	0.11229	0.18801	0.974845	3470	2	0.69048
GSTO2_choSartG00000068037	6	0.38373	0.48574	1.0	5036	1	-1.247	0.98823	0.98824	1.0	15404	0	0
GPR179_choSartG00000015568	5	0.38374	0.44379	1.0	5037	1	-0.98417	0.74621	0.74681	1.0	10988	0	0
EGR1_choSartG00000004580	6	0.38409	0.48594	1.0	5038	1	-1.1615	0.6897	0.68978	1.0	10215	0	0
CgPICR_006854_choSartG00000055677	6	0.38413	0.48595	1.0	5039	1	-1.1043	0.94315	0.94297	1.0	14160	0	0
PDS5A_choSartG00000060877	6	0.38479	0.48627	1.0	5040	1	-1.2542	0.97039	0.9705	1.0	14760	0	0
ATP5S_choSartG00000029458	6	0.38523	0.4865	1.0	5041	1	-1.2206	0.92802	0.92791	1.0	13820	0	0
DNAJC15_choSartG00000063548	6	0.38534	0.48656	1.0	5042	1	-1.1818	0.20209	0.30089	1.0	5068	1	0.76197
KLF2_choSartG00000056631	6	0.38566	0.48674	1.0	5043	1	-1.1788	0.1625	0.25433	1.0	4399	1	0.68506
GHITM_choSartG00000061860	6	0.38585	0.48682	1.0	5044	1	-1.1815	0.69452	0.69453	1.0	10285	0	0
ASRGL1_choSartG00000032707	6	0.38636	0.48709	1.0	5045	1	-1.2846	0.95996	0.96	1.0	14519	0	0
ZMIZ2_choSartG00000060124	6	0.38639	0.4871	1.0	5046	1	-1.1156	0.96599	0.96609	1.0	14648	0	0
DHRS1_choSartG00000070800	6	0.38807	0.48798	1.0	5047	1	-1.3487	0.19672	0.29781	1.0	5032	1	0.77235
NA_choSartG00000050109	6	0.3881	0.488	1.0	5048	1	-1.3554	0.19512	0.29687	1.0	5021	1	0.75366
SLC25A27_choSartG00000058621	6	0.38818	0.48805	1.0	5049	1	-1.2428	0.93588	0.93577	1.0	13989	0	0
PURA_choSartG00000004484	3	0.38833	0.39242	1.0	5050	1	-0.76574	0.92167	0.92173	1.0	13716	0	0
COPZ2_choSartG00000040790	6	0.38836	0.48814	1.0	5051	1	-1.3979	0.82951	0.82958	1.0	12217	0	0
TDRKH_choSartG00000046126	2	0.38897	0.38894	1.0	5052	0	0	0.16882	0.17114	0.95344	4526	1	0.75349
ANXA7_choSartG00000048412	6	0.38945	0.48871	1.0	5053	1	-1.2031	0.036339	0.086377	0.77468	2007	2	0.70631
NA_choSartG00000001194	6	0.39018	0.48908	1.0	5054	1	-1.2842	0.84022	0.84041	1.0	12375	0	0
NA_choSartG00000009987	5	0.39019	0.44784	1.0	5055	1	-1.1585	0.92963	0.92988	1.0	13855	0	0
CgPICR_017152_choSartG00000059199	6	0.39079	0.4894	1.0	5056	1	-1.247	0.92026	0.92008	1.0	13690	0	0
GGA2_choSartG00000032974	6	0.39119	0.48959	1.0	5057	1	-1.3246	0.43249	0.45297	1.0	7010	1	0.64608
NA_choSartG00000019265	6	0.39173	0.48987	1.0	5058	1	-1.3203	0.81161	0.81168	1.0	11957	0	0
ROBO2_choSartG00000018231	6	0.39246	0.49024	1.0	5059	1	-1.3649	0.18133	0.27916	1.0	4765	2	0.53536
IQGAP3_choSartG00000052569	6	0.39249	0.49026	1.0	5060	1	-1.3203	0.66535	0.66543	1.0	9871	0	0
PPIA_choSartG00000053678	6	0.39253	0.49028	1.0	5061	1	-1.1184	0.028577	0.069535	0.738319	1699	2	0.77372
RLIM_choSartG00000049026	6	0.39285	0.49045	1.0	5062	1	-1.3697	0.79394	0.794	1.0	11705	0	0
PPP4R2_choSartG00000043680	6	0.39354	0.49078	1.0	5063	1	-1.3106	0.53902	0.54159	1.0	8190	1	0.55338
ARL_choSartG00000049489	6	0.39358	0.4908	1.0	5064	1	-1.2879	0.81628	0.81632	1.0	12011	0	0
FRA10AC1_choSartG00000009826	6	0.39368	0.49086	1.0	5065	1	-1.2939	0.25312	0.33107	1.0	5427	1	0.71533
choSartG00000053586-INT_choSartG00000053586-INT	18	0.39466	0.64666	1.0	5066	4	-0.96312	0.41029	0.61497	1.0	6784	2	0.66406
TOMM6_choSartG00000057034	6	0.39516	0.49162	1.0	5067	1	-1.0831	0.7426	0.74269	1.0	10943	0	0
RPS8_choSartG00000031137	6	0.39524	0.49166	1.0	5068	1	-1.1816	0.51295	0.51849	1.0	7879	1	0.52671
CgPICR_008220_choSartG00000029464	6	0.39538	0.49173	1.0	5069	1	-0.97396	0.32024	0.37348	1.0	5961	1	0.60543
LSM14A_choSartG00000045747	6	0.3957	0.49191	1.0	5070	1	-1.1212	0.88558	0.88544	1.0	13108	0	0
SMOK_choSartG00000028184	3	0.39582	0.3992	1.0	5071	1	-0.64666	0.67419	0.67411	1.0	9987	0	0
ZNF462_choSartG00000070929	6	0.39613	0.49213	1.0	5072	1	-1.3656	0.010496	0.029111	0.589672	891	2	0.88502
DYNLL1_choSartG00000012799	5	0.3967	0.45206	1.0	5073	1	-1.1612	0.031809	0.068227	0.734436	1830	2	0.66997
EHD1_choSartG00000010795	6	0.39721	0.49268	1.0	5074	1	-1.1151	0.78559	0.78574	1.0	11586	0	0
UBE2D4_choSartG00000060157	6	0.39725	0.4927	1.0	5075	1	-1.1726	0.94958	0.94946	1.0	14292	0	0
CgPICR_002327_choSartG00000053342	6	0.3975	0.49284	1.0	5076	1	-1.1926	0.73776	0.73786	1.0	10872	0	0
TTLL13_choSartG00000013273	6	0.3979	0.49305	1.0	5077	1	-1.2558	0.34415	0.38945	1.0	6175	1	0.57587
LRCH4_choSartG00000021626	6	0.39815	0.49318	1.0	5078	1	-1.0402	0.83207	0.83213	1.0	12256	0	0
BSX_choSartG00000022476	6	0.39833	0.49328	1.0	5079	1	-1.3721	0.8514	0.85135	1.0	12565	0	0
MFSD14B_choSartG00000017625	6	0.39843	0.49333	1.0	5080	1	-1.2556	0.66039	0.66047	1.0	9804	0	0
GFAP_choSartG00000041118	6	0.39861	0.49343	1.0	5081	1	-1.1212	0.72797	0.72812	1.0	10728	0	0
NA_choSartG00000066457	6	0.39933	0.49379	1.0	5082	1	-1.0548	0.91863	0.91842	1.0	13656	0	0
CISD1_choSartG00000057663	6	0.39951	0.49388	1.0	5083	1	-1.0885	0.41218	0.43763	1.0	6807	1	0.69189
CgPICR_009863_choSartG00000042623	6	0.3999	0.49409	1.0	5084	1	-1.2282	0.73285	0.73302	1.0	10808	0	0
PPIP5K1_choSartG00000033255	6	0.40012	0.4942	1.0	5085	1	-1.2194	0.46914	0.48189	1.0	7388	1	0.51825
NA_choSartG00000002432	6	0.40051	0.49444	1.0	5086	1	-1.0868	0.81053	0.81063	1.0	11941	0	0
GIGYF1_choSartG00000021609	6	0.40137	0.49488	1.0	5087	1	-1.2458	0.87327	0.87319	1.0	12913	0	0
CANX_choSartG00000038493	6	0.4019	0.49515	1.0	5088	1	-1.2353	0.98878	0.98879	1.0	15427	0	0
H2AFV_choSartG00000069600	6	0.40386	0.49619	1.0	5089	1	-1.0806	0.40393	0.43153	1.0	6722	1	0.58102
SORCS2_choSartG00000068014	6	0.40433	0.49643	1.0	5090	1	-1.283	0.1797	0.277	1.0	4737	2	0.58047
NA_choSartG00000072092	5	0.40461	0.45709	1.0	5091	1	-1.2373	0.42913	0.4363	1.0	6984	1	0.60241
WSB1_choSartG00000040045	6	0.40532	0.49697	1.0	5092	1	-1.0114	0.41872	0.44251	1.0	6871	1	0.52691
NA_choSartG00000032344	3	0.40541	0.40812	1.0	5093	1	-0.64367	0.87589	0.87593	1.0	12953	0	0
DAAM1_choSartG00000063658	5	0.40567	0.45779	1.0	5094	1	-1.1311	0.72771	0.72815	1.0	10724	0	0
IL17C_choSartG00000066724	6	0.40575	0.4972	1.0	5095	1	-1.0745	0.63586	0.63601	1.0	9460	0	0
AGBL5_choSartG00000036892	6	0.40607	0.49736	1.0	5096	1	-1.2223	0.62875	0.62883	1.0	9366	0	0
IGF2BP1_choSartG00000046052	6	0.40635	0.49751	1.0	5097	1	-1.3259	0.97097	0.97109	1.0	14772	0	0
RUNDC1_choSartG00000039777	6	0.40656	0.49762	1.0	5098	1	-1.1233	0.072595	0.13557	0.900349	2705	1	0.94346
HMGB1_choSartG00000026145	6	0.40667	0.49767	1.0	5099	1	-1.1495	0.56892	0.56944	1.0	8566	1	0.52234
NLRP1A_choSartG00000039476	6	0.40685	0.49777	1.0	5100	1	-1.2742	0.18858	0.28864	1.0	4903	2	0.50049
OGFOD3_choSartG00000042197	6	0.40713	0.49793	1.0	5101	1	-1.2251	0.86769	0.8677	1.0	12849	0	0
RLN_choSartG00000010073	6	0.40784	0.4983	1.0	5102	1	-1.1482	0.95483	0.95483	1.0	14411	0	0
RPLP1_choSartG00000061545	6	0.40787	0.49833	1.0	5103	1	-1.2309	0.70243	0.70255	1.0	10390	0	0
SERBP1_choSartG00000029824	6	0.40816	0.49847	1.0	5104	1	-1.1969	0.04658	0.10095	0.815537	2233	1	0.88849
NPM1_choSartG00000012110	6	0.40819	0.49849	1.0	5105	1	-1.2443	0.011887	0.032293	0.6098	956	3	0.6077
PXMP2_choSartG00000020278	6	0.40936	0.49911	1.0	5106	1	-1.1226	0.98582	0.98582	1.0	15289	0	0
TLR2_choSartG00000004443	6	0.40943	0.49914	1.0	5107	1	-1.1591	0.65679	0.65686	1.0	9754	0	0
FAM131B_choSartG00000055780	6	0.40961	0.49923	1.0	5108	1	-1.1777	0.12169	0.20037	0.990111	3646	2	0.61276
