id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MMD_choSartG00000040523	6	0.18144	0.2862	1.0	3685	2	-0.39267	0.81187	0.81196	1.0	12136	0	-0.39267
NA_choSartG00000024403	6	0.1815	0.28627	1.0	3686	2	-0.51116	0.98959	0.9896	1.0	15637	0	-0.51116
NA_choSartG00000062426	6	0.18182	0.28668	1.0	3687	1	-0.31393	0.57972	0.57986	1.0	8790	0	-0.31393
NA_choSartG00000042290	6	0.18205	0.28696	1.0	3688	2	-0.31256	0.83567	0.83578	1.0	12461	0	-0.31256
PTBP1_choSartG00000065037	6	0.1821	0.28701	1.0	3689	2	-0.58042	0.96312	0.96323	1.0	14701	0	-0.58042
ANAPC7_choSartG00000020891	6	0.18256	0.28756	1.0	3690	1	-0.4035	0.78399	0.78414	1.0	11738	0	-0.4035
RUFY2_choSartG00000057829	6	0.18261	0.28761	1.0	3691	2	-0.25158	0.76473	0.76493	1.0	11438	0	-0.25158
MAP2K1_choSartG00000022090	6	0.183	0.28806	1.0	3692	2	-0.38033	0.69305	0.69312	1.0	10384	0	-0.38033
DCUN1D1_choSartG00000053430	1	0.18327	0.18305	0.999304	3693	0	-0.57398	0.81673	0.81716	1.0	12192	0	-0.57398
CFB_choSartG00000070335	6	0.18361	0.28876	1.0	3694	2	-0.53534	0.95024	0.95013	1.0	14430	0	-0.53534
MGRN1_choSartG00000022584	6	0.18369	0.28886	1.0	3695	2	-0.48561	0.96442	0.96453	1.0	14739	0	-0.48561
HSF4_choSartG00000015000	6	0.18411	0.28933	1.0	3696	2	-0.44511	0.99149	0.9915	1.0	15746	0	-0.44511
MRRF_choSartG00000035944	6	0.18417	0.2894	1.0	3697	2	-0.69498	0.99979	0.99978	1.0	16960	0	-0.69498
BCKDK_choSartG00000011728	6	0.18425	0.2895	1.0	3698	2	-0.37166	0.70316	0.70332	1.0	10527	0	-0.37166
CgPICR_008706_choSartG00000012777	6	0.18429	0.28954	1.0	3699	2	-0.48691	0.97063	0.97074	1.0	14918	0	-0.48691
TGM4_choSartG00000024887	6	0.18454	0.28983	1.0	3700	2	-0.31983	0.94769	0.94758	1.0	14368	0	-0.31983
VBP1_choSartG00000047714	6	0.18462	0.28991	1.0	3701	2	-0.62325	0.99982	0.99982	1.0	16993	0	-0.62325
CgPICR_022820_choSartG00000068923	6	0.18479	0.29012	1.0	3702	2	-0.26783	0.30978	0.33507	1.0	5422	1	-0.26783
CgPICR_021337_choSartG00000068483	1	0.18533	0.18514	1.0	3703	0	-0.56524	0.81467	0.81509	1.0	12166	0	-0.56524
NA_choSartG00000032082	6	0.18563	0.29112	1.0	3704	2	-0.46055	0.94893	0.9488	1.0	14395	0	-0.46055
MED25_choSartG00000036295	6	0.18567	0.29117	1.0	3705	2	-0.11412	0.16349	0.23227	1.0	4090	1	-0.11412
PRDX2_choSartG00000014324	6	0.18593	0.2915	1.0	3706	2	-0.50862	0.98885	0.98885	1.0	15600	0	-0.50862
CgPICR_009207_choSartG00000054953	6	0.18594	0.2915	1.0	3707	2	-0.31604	0.87937	0.87924	1.0	13147	0	-0.31604
CgPICR_012078_choSartG00000041658	6	0.18596	0.29152	1.0	3708	2	-0.43307	0.99326	0.99327	1.0	15849	0	-0.43307
METTL21B_choSartG00000053914	6	0.18608	0.29168	1.0	3709	2	-0.40958	0.96827	0.96837	1.0	14856	0	-0.40958
CgPICR_005333_choSartG00000015876	6	0.18625	0.2919	1.0	3710	2	-0.40335	0.88119	0.88105	1.0	13183	0	-0.40335
AMIGO3_choSartG00000024314	6	0.18631	0.29198	1.0	3711	2	-0.24336	0.11145	0.18166	0.980069	3335	1	-0.24336
NA_choSartG00000054329	6	0.1864	0.29208	1.0	3712	1	-0.35535	0.60648	0.60656	1.0	9177	0	-0.35535
BRK1_choSartG00000043509	6	0.18643	0.29213	1.0	3713	2	-0.42612	0.97186	0.97195	1.0	14956	0	-0.42612
CgPICR_003659_choSartG00000039372	6	0.1865	0.29219	1.0	3714	2	-0.24446	0.75819	0.75839	1.0	11334	0	-0.24446
ARMC8_choSartG00000024011	6	0.18654	0.29224	1.0	3715	2	-0.20103	0.67528	0.67548	1.0	10138	0	-0.20103
UBE2L3_choSartG00000070514	6	0.1867	0.29243	1.0	3716	2	-0.55252	0.99881	0.99878	1.0	16506	0	-0.55252
RHPN1_choSartG00000006772	6	0.18674	0.29248	1.0	3717	2	-0.5228	0.94909	0.94898	1.0	14398	0	-0.5228
OIP5_choSartG00000033342	6	0.18676	0.29251	1.0	3718	2	-0.24342	0.63878	0.6389	1.0	9615	0	-0.24342
GLIPR1_choSartG00000054209	6	0.18685	0.29261	1.0	3719	2	-0.11865	0.13714	0.21537	1.0	3851	1	-0.11865
ABHD17A_choSartG00000028403	6	0.18703	0.29283	1.0	3720	2	-0.10442	0.35254	0.36856	1.0	5875	1	-0.10442
OGFR_choSartG00000064976	6	0.18707	0.29288	1.0	3721	2	-0.2936	0.57014	0.57029	1.0	8649	0	-0.2936
ABCB4_choSartG00000054914	6	0.18753	0.29339	1.0	3722	2	-0.09847	0.42493	0.42969	1.0	6665	1	-0.09847
HYAL3_choSartG00000024273	6	0.18776	0.29368	1.0	3723	2	-0.34349	0.63678	0.63694	1.0	9588	0	-0.34349
ATP2B1_choSartG00000054603	6	0.18787	0.29382	1.0	3724	2	-0.47434	0.95661	0.95661	1.0	14558	0	-0.47434
UTP14A_choSartG00000048212	6	0.18802	0.29401	1.0	3725	2	-0.32641	0.44303	0.44595	1.0	6915	1	-0.32641
HSPB9_choSartG00000039715	6	0.18817	0.29418	1.0	3726	2	-0.32055	0.55174	0.55199	1.0	8371	0	-0.32055
ZC3HAV1_choSartG00000055013	6	0.18829	0.29432	1.0	3727	2	-0.54074	0.99583	0.99582	1.0	16069	0	-0.54074
HOMER3_choSartG00000056792	6	0.18847	0.29452	1.0	3728	1	-0.14194	0.14038	0.21741	1.0	3878	1	-0.14194
OR51I2_choSartG00000012567	6	0.18848	0.29454	1.0	3729	2	-0.19614	0.773	0.77312	1.0	11572	0	-0.19614
DNAJC24_choSartG00000033687	6	0.18869	0.29478	1.0	3730	2	-0.38971	0.64476	0.64486	1.0	9692	0	-0.38971
HAX1_choSartG00000052416	6	0.18871	0.29481	1.0	3731	2	-0.52714	0.9893	0.98931	1.0	15622	0	-0.52714
LYST_choSartG00000016048	6	0.18875	0.29486	1.0	3732	2	-0.3701	0.90967	0.90946	1.0	13645	0	-0.3701
NA_choSartG00000060320	6	0.1891	0.29529	1.0	3733	2	-0.31424	0.65128	0.65137	1.0	9780	0	-0.31424
CDC26_choSartG00000070738	6	0.18918	0.2954	1.0	3734	2	-0.51468	0.84878	0.84883	1.0	12667	0	-0.51468
SP3_choSartG00000034714	6	0.18922	0.29544	1.0	3735	2	-0.45378	0.99736	0.99734	1.0	16251	0	-0.45378
SCGB2A2_choSartG00000010625	6	0.18968	0.29599	1.0	3736	2	-0.25074	0.9195	0.91932	1.0	13807	0	-0.25074
KHK_choSartG00000036889	6	0.18989	0.29624	1.0	3737	2	-0.38745	0.99452	0.99451	1.0	15937	0	-0.38745
CgPICR_011117_choSartG00000004453	2	0.19005	0.19532	1.0	3738	1	-0.34536	0.47346	0.47346	1.0	7323	0	-0.34536
NA_choSartG00000032344	3	0.19008	0.21885	1.0	3739	1	-0.45978	0.92244	0.92252	1.0	13861	0	-0.45978
NA_choSartG00000060562	5	0.19015	0.29184	1.0	3740	2	-0.13693	0.024113	0.049355	0.704852	1369	2	-0.13693
UBASH3B_choSartG00000022481	6	0.19049	0.29697	1.0	3741	2	-0.19418	0.50027	0.50061	1.0	7696	1	-0.19418
SAXO1_choSartG00000013169	6	0.19076	0.2973	1.0	3742	2	-0.28754	0.8594	0.85929	1.0	12834	0	-0.28754
CgPICR_014283_choSartG00000037574	6	0.19109	0.29769	1.0	3743	2	-0.34067	0.83	0.83007	1.0	12380	0	-0.34067
NA_choSartG00000036324	6	0.19142	0.29809	1.0	3744	2	-0.11402	0.17745	0.24142	1.0	4206	1	-0.11402
CgPICR_015420_choSartG00000036057	6	0.19155	0.29824	1.0	3745	2	-0.1887	0.73538	0.73552	1.0	11003	0	-0.1887
SLC35F5_choSartG00000026966	6	0.19169	0.2984	1.0	3746	2	-0.34169	0.45546	0.45751	1.0	7077	1	-0.34169
RBBP7_choSartG00000049744	6	0.19173	0.29845	1.0	3747	2	-0.51089	0.92956	0.92947	1.0	13995	0	-0.51089
EEF1D_choSartG00000006785	6	0.19205	0.29882	1.0	3748	2	-0.1453	0.35281	0.36876	1.0	5878	1	-0.1453
CgPICR_009875_choSartG00000016376	6	0.1921	0.29889	1.0	3749	1	-0.053952	0.014731	0.037686	0.667792	1016	2	-0.053952
RILPL2_choSartG00000021001	6	0.19214	0.29894	1.0	3750	1	-0.51618	0.98735	0.98736	1.0	15523	0	-0.51618
NA_choSartG00000050645	6	0.19233	0.29916	1.0	3751	1	0.0019761	0.029079	0.063602	0.777275	1478	1	0.0019761
CgPICR_011256_choSartG00000004074	6	0.19242	0.29928	1.0	3752	2	-0.67451	0.98418	0.98415	1.0	15386	0	-0.67451
NA_choSartG00000028356	6	0.19248	0.29935	1.0	3753	2	-0.54677	0.94626	0.94609	1.0	14340	0	-0.54677
DDT_choSartG00000057572	6	0.19286	0.29983	1.0	3754	2	-0.43109	0.92884	0.92874	1.0	13984	0	-0.43109
AVL9_choSartG00000044866	6	0.19319	0.30021	1.0	3755	2	-0.33369	0.6722	0.6723	1.0	10096	0	-0.33369
CTF1_choSartG00000011758	6	0.1932	0.30022	1.0	3756	1	-0.38525	0.667	0.66708	1.0	10017	0	-0.38525
CgPICR_003430_choSartG00000040182	6	0.19333	0.30037	1.0	3757	2	-0.094228	0.70155	0.70169	1.0	10500	0	-0.094228
CEP55_choSartG00000009838	6	0.19373	0.30083	1.0	3758	2	-0.50634	0.99771	0.99769	1.0	16301	0	-0.50634
CgPICR_015200_choSartG00000036726	6	0.19398	0.30113	1.0	3759	2	-0.38907	0.87621	0.87615	1.0	13089	0	-0.38907
GNRH1_choSartG00000063290	6	0.1941	0.30128	1.0	3760	2	-0.39117	0.96773	0.96781	1.0	14833	0	-0.39117
KANK3_choSartG00000027588	6	0.19413	0.30131	1.0	3761	2	-0.38618	0.031481	0.067046	0.79415	1523	1	-0.38618
PODN_choSartG00000040052	6	0.19421	0.30141	1.0	3762	2	-0.33397	0.96153	0.96158	1.0	14669	0	-0.33397
NID1-INT_NID1-INT	20	0.1943	0.42992	1.0	3763	5	-0.31798	0.4911	0.65054	1.0	7551	1	-0.31798
PNRC2_choSartG00000001131	6	0.19439	0.30164	1.0	3764	2	-0.37198	0.85559	0.85549	1.0	12775	0	-0.37198
CDK18_choSartG00000054850	6	0.19457	0.30185	1.0	3765	1	-0.3628	0.68924	0.68933	1.0	10337	0	-0.3628
ARF6_choSartG00000005985	6	0.19466	0.30195	1.0	3766	1	-0.15136	0.67468	0.67488	1.0	10129	0	-0.15136
NA_choSartG00000072099	6	0.19483	0.30217	1.0	3767	2	-0.33844	0.83004	0.83011	1.0	12381	0	-0.33844
UBALD1_choSartG00000037660	6	0.1953	0.30276	1.0	3768	1	-0.2647	0.78055	0.78064	1.0	11688	0	-0.2647
TMX1_choSartG00000029435	6	0.19535	0.30281	1.0	3769	1	-0.035058	0.17526	0.24	1.0	4191	1	-0.035058
NA_choSartG00000035619	6	0.19554	0.30304	1.0	3770	2	-0.44574	0.98106	0.981	1.0	15265	0	-0.44574
RFX3_choSartG00000010121	6	0.19571	0.30323	1.0	3771	2	-0.26507	0.78184	0.78198	1.0	11706	0	-0.26507
YIPF5_choSartG00000004292	6	0.19596	0.30352	1.0	3772	2	-0.26707	0.93034	0.93026	1.0	14011	0	-0.26707
SLCO4A1_choSartG00000030923	6	0.19604	0.30362	1.0	3773	2	-0.24283	0.55267	0.55293	1.0	8390	0	-0.24283
TAPBP_choSartG00000070234	6	0.19627	0.30389	1.0	3774	2	-0.37218	0.95913	0.95917	1.0	14613	0	-0.37218
MED16_choSartG00000028315	6	0.1964	0.30405	1.0	3775	2	-0.52002	0.98787	0.98789	1.0	15555	0	-0.52002
CHAC2_choSartG00000059682	6	0.19642	0.30407	1.0	3776	2	-0.21115	0.89593	0.89583	1.0	13427	0	-0.21115
TXNDC2_choSartG00000070838	6	0.19663	0.30433	1.0	3777	2	-0.23548	0.38669	0.39661	1.0	6220	1	-0.23548
ADAMTS4_choSartG00000025754	6	0.19665	0.30436	1.0	3778	2	-0.37257	0.95611	0.95614	1.0	14548	0	-0.37257
CCDC30_choSartG00000016591	6	0.19682	0.30457	1.0	3779	2	-0.010881	0.071226	0.12442	0.917801	2438	2	-0.010881
SEC24C_choSartG00000066165	6	0.19703	0.30481	1.0	3780	2	-0.46506	0.95969	0.95971	1.0	14629	0	-0.46506
CgPICR_020618_choSartG00000014317	6	0.19715	0.30498	1.0	3781	2	-0.45238	0.9952	0.9952	1.0	16018	0	-0.45238
SLFN13_choSartG00000040199	6	0.19721	0.30505	1.0	3782	2	-0.42336	0.99342	0.9934	1.0	15860	0	-0.42336
ABHD14B_choSartG00000024204	6	0.1974	0.30527	1.0	3783	2	-0.36625	0.97941	0.97934	1.0	15203	0	-0.36625
LPCAT3_choSartG00000043063	6	0.19742	0.30529	1.0	3784	2	-0.41559	0.97107	0.9712	1.0	14929	0	-0.41559
SLC6A9_choSartG00000002150	6	0.19749	0.30538	1.0	3785	1	-0.2708	0.77615	0.77626	1.0	11618	0	-0.2708
CgPICR_008733_choSartG00000012698	6	0.19757	0.30547	1.0	3786	2	-0.4028	0.93462	0.93451	1.0	14096	0	-0.4028
TCOF1_choSartG00000003927	6	0.19772	0.30561	1.0	3787	2	-0.17061	0.0051643	0.014778	0.517303	525	1	-0.17061
ARHGEF10_choSartG00000059400	6	0.19797	0.30592	1.0	3788	2	-0.23906	0.79373	0.79379	1.0	11880	0	-0.23906
SLC7A7_choSartG00000062771	6	0.19799	0.30594	1.0	3789	2	-0.2903	0.61489	0.61492	1.0	9289	0	-0.2903
CgPICR_009852_choSartG00000016427	6	0.19824	0.30623	1.0	3790	2	-0.23807	0.74822	0.74839	1.0	11192	0	-0.23807
IFT46_choSartG00000022643	6	0.1987	0.30679	1.0	3791	2	-0.26223	0.9541	0.95408	1.0	14511	0	-0.26223
CgPICR_016472_choSartG00000020193	6	0.19872	0.30682	1.0	3792	1	-0.27593	0.83349	0.83355	1.0	12433	0	-0.27593
TAF3_choSartG00000015833	6	0.19893	0.30705	1.0	3793	2	-0.1959	0.43372	0.43751	1.0	6766	1	-0.1959
MYRF_choSartG00000010594	6	0.199	0.30712	1.0	3794	2	-0.52581	0.97911	0.97903	1.0	15189	0	-0.52581
EFNB2_choSartG00000064208	6	0.19901	0.30714	1.0	3795	2	-0.28043	0.96255	0.96263	1.0	14691	0	-0.28043
PPP1R12A_choSartG00000026652	6	0.19926	0.30744	1.0	3796	2	-0.37921	0.69356	0.69362	1.0	10391	0	-0.37921
TOMM40L_choSartG00000025759	6	0.19931	0.30749	1.0	3797	2	-0.10913	0.082733	0.14087	0.941665	2686	2	-0.10913
ZNF335_choSartG00000031619	6	0.19931	0.3075	1.0	3798	1	-0.49946	0.99285	0.99287	1.0	15821	0	-0.49946
H2-T23_choSartG00000070452	6	0.19939	0.30759	1.0	3799	2	-0.32932	0.86234	0.86225	1.0	12871	0	-0.32932
ENV_choSartG00000067696	6	0.19949	0.30773	1.0	3800	2	-0.043459	0.10615	0.17412	0.974813	3210	2	-0.043459
CATSPER2_choSartG00000033249	6	0.1995	0.30773	1.0	3801	1	-0.33841	0.61097	0.61103	1.0	9229	0	-0.33841
MRPS9_choSartG00000058184	6	0.19964	0.30791	1.0	3802	2	-0.35675	0.95904	0.95907	1.0	14610	0	-0.35675
GCC1_choSartG00000055339	6	0.19966	0.30794	1.0	3803	2	-0.4741	0.9975	0.99748	1.0	16270	0	-0.4741
FRAT1_choSartG00000068388	6	0.19989	0.30819	1.0	3804	2	-0.23979	0.83656	0.8367	1.0	12472	0	-0.23979
UBE2V1_choSartG00000065901	6	0.20004	0.30836	1.0	3805	2	-0.47569	0.96741	0.9675	1.0	14825	0	-0.47569
CCDC22_choSartG00000050118	6	0.20008	0.30841	1.0	3806	2	-0.48013	0.89794	0.89785	1.0	13457	0	-0.48013
EP400_choSartG00000011772	6	0.2001	0.30843	1.0	3807	2	-0.49458	0.80249	0.8026	1.0	11996	0	-0.49458
SSNA1_choSartG00000035303	6	0.20033	0.30871	1.0	3808	2	-0.35121	0.98947	0.98949	1.0	15628	0	-0.35121
NA_choSartG00000056691	6	0.20042	0.30881	1.0	3809	2	-0.13115	0.015929	0.040465	0.678104	1074	2	-0.13115
CgPICR_022492_choSartG00000068929	6	0.20082	0.30928	1.0	3810	2	-0.29624	0.8271	0.82712	1.0	12329	0	-0.29624
CANX_choSartG00000038493	6	0.20094	0.30945	1.0	3811	2	-0.39595	0.99	0.99001	1.0	15660	0	-0.39595
RAB5C_choSartG00000039716	6	0.20095	0.30946	1.0	3812	1	-0.34375	0.072595	0.12638	0.921642	2468	1	-0.34375
PPIL1_choSartG00000057222	6	0.20153	0.31015	1.0	3813	2	-0.46428	0.83844	0.83867	1.0	12496	0	-0.46428
SETD8_choSartG00000021000	6	0.20154	0.31017	1.0	3814	1	-0.46902	0.98701	0.98705	1.0	15508	0	-0.46902
HDGFRP2_choSartG00000054755	6	0.20155	0.31018	1.0	3815	2	-0.31745	0.87669	0.87658	1.0	13099	0	-0.31745
NA_choSartG00000027243	3	0.20194	0.22816	1.0	3816	1	-0.46281	0.73462	0.73471	1.0	10993	0	-0.46281
RPS4_choSartG00000030348	6	0.202	0.31072	1.0	3817	1	-0.33127	0.92052	0.92033	1.0	13826	0	-0.33127
SNAP23_choSartG00000033296	6	0.20212	0.31086	1.0	3818	2	-0.54833	0.99872	0.99869	1.0	16484	0	-0.54833
DUOX1_choSartG00000033194	6	0.20237	0.31115	1.0	3819	2	-0.084729	0.31519	0.33919	1.0	5477	1	-0.084729
NA_choSartG00000038883	6	0.20254	0.31137	1.0	3820	2	-0.2172	0.47346	0.47446	1.0	7322	1	-0.2172
FAM69A_choSartG00000036569	6	0.203	0.31193	1.0	3821	2	-0.40741	0.96734	0.96744	1.0	14823	0	-0.40741
FAM166A_choSartG00000035289	6	0.20342	0.31242	1.0	3822	2	-0.26943	0.90811	0.90791	1.0	13625	0	-0.26943
GNA11_choSartG00000028526	6	0.20353	0.31253	1.0	3823	2	-0.32932	0.62757	0.62762	1.0	9457	0	-0.32932
CgPICR_010870_choSartG00000012340	6	0.20372	0.31274	1.0	3824	2	-0.34843	0.94003	0.93988	1.0	14216	0	-0.34843
SHARPIN_choSartG00000006836	6	0.20378	0.31282	1.0	3825	2	-0.31233	0.95852	0.95855	1.0	14601	0	-0.31233
PBX4_choSartG00000056832	6	0.20382	0.31287	1.0	3826	2	-0.52156	0.99041	0.99043	1.0	15687	0	-0.52156
RNF40_choSartG00000011767	6	0.20384	0.3129	1.0	3827	2	-0.57256	0.99039	0.99041	1.0	15686	0	-0.57256
SMARCC2_choSartG00000053792	6	0.2039	0.31297	1.0	3828	2	-0.5414	0.89576	0.89567	1.0	13423	0	-0.5414
CgPICR_010829_choSartG00000056263	6	0.20426	0.31341	1.0	3829	2	-0.40203	0.63147	0.63148	1.0	9510	0	-0.40203
CgPICR_016091_choSartG00000057032	6	0.20445	0.31364	1.0	3830	2	-0.58479	0.97794	0.9779	1.0	15150	0	-0.58479
NA_choSartG00000034979	6	0.20508	0.31436	1.0	3831	1	-0.15979	0.58094	0.58112	1.0	8804	0	-0.15979
BAG6_choSartG00000070290	6	0.20511	0.3144	1.0	3832	2	-0.33622	0.86016	0.86003	1.0	12845	0	-0.33622
KCTD7_choSartG00000021216	6	0.20512	0.31442	1.0	3833	2	-0.35342	0.7238	0.72398	1.0	10837	0	-0.35342
SEC62_choSartG00000053542	6	0.20527	0.31461	1.0	3834	2	-0.40498	0.89769	0.89758	1.0	13456	0	-0.40498
LEFTY2_choSartG00000025404	6	0.2053	0.31463	1.0	3835	2	-0.40714	0.73779	0.73789	1.0	11043	0	-0.40714
SRSF9_choSartG00000020552	6	0.2053	0.31464	1.0	3836	1	-0.48175	0.89517	0.89507	1.0	13412	0	-0.48175
TMEM230_choSartG00000032847	6	0.20544	0.3148	1.0	3837	2	-0.40408	0.96364	0.96376	1.0	14715	0	-0.40408
D8ERTD738E_choSartG00000010832	6	0.20563	0.31504	1.0	3838	2	-0.27764	0.49707	0.49744	1.0	7643	1	-0.27764
RPLP1_choSartG00000022176	6	0.20574	0.31516	1.0	3839	2	-0.21104	0.77698	0.7771	1.0	11637	0	-0.21104
CgPICR_012672_choSartG00000002481	6	0.20589	0.31534	1.0	3840	2	-0.3446	0.97434	0.97429	1.0	15033	0	-0.3446
PLIN4_choSartG00000054754	6	0.20589	0.31535	1.0	3841	1	-0.44623	0.97843	0.97837	1.0	15169	0	-0.44623
DOS_choSartG00000028342	6	0.20598	0.31544	1.0	3842	2	-0.59086	0.99363	0.99362	1.0	15875	0	-0.59086
POP1_choSartG00000047157	6	0.20599	0.31546	1.0	3843	2	-0.44788	0.95026	0.95016	1.0	14431	0	-0.44788
PLEKHJ1_choSartG00000028422	6	0.2066	0.31619	1.0	3844	2	-0.078562	0.094487	0.1576	0.952067	2976	2	-0.078562
ICAM1_choSartG00000072149	6	0.20675	0.31637	1.0	3845	2	-0.22502	0.66647	0.66654	1.0	10005	0	-0.22502
NEDD4_choSartG00000032115	6	0.20677	0.31639	1.0	3846	2	-0.16444	0.36088	0.37532	1.0	5961	1	-0.16444
HES1_choSartG00000009252	6	0.20679	0.31642	1.0	3847	2	-0.36284	0.96487	0.96498	1.0	14753	0	-0.36284
PECR_choSartG00000008604	6	0.2069	0.31656	1.0	3848	2	-0.021861	0.4596	0.4614	1.0	7135	1	-0.021861
NA_choSartG00000055129	6	0.20694	0.31661	1.0	3849	2	-0.41956	0.78338	0.78352	1.0	11730	0	-0.41956
TTC33_choSartG00000006150	6	0.20698	0.31665	1.0	3850	2	-0.34716	0.79116	0.79123	1.0	11840	0	-0.34716
ZNF740_choSartG00000007947	6	0.20709	0.31678	1.0	3851	2	-0.1955	0.7663	0.76652	1.0	11464	0	-0.1955
CgPICR_002411_choSartG00000053576	6	0.20719	0.31689	1.0	3852	2	-0.31362	0.95998	0.96001	1.0	14635	0	-0.31362
ATM_choSartG00000022287	6	0.20722	0.31691	1.0	3853	2	-0.4168	0.99712	0.99711	1.0	16212	0	-0.4168
PSKH1_choSartG00000015066	6	0.20726	0.31697	1.0	3854	2	0.02738	0.065475	0.11616	0.910664	2298	1	0.02738
CRAT_choSartG00000035666	6	0.2073	0.31701	1.0	3855	2	-0.42716	0.98174	0.98169	1.0	15288	0	-0.42716
CCDC189_choSartG00000011768	6	0.20732	0.31704	1.0	3856	2	-0.43652	0.97174	0.97183	1.0	14952	0	-0.43652
SNTB2_choSartG00000015117	6	0.20747	0.31723	1.0	3857	2	-0.25599	0.22331	0.27223	1.0	4587	1	-0.25599
TAB1_choSartG00000007131	6	0.20757	0.31734	1.0	3858	2	-0.53195	0.99678	0.99676	1.0	16173	0	-0.53195
CCDC142_choSartG00000044638	6	0.20768	0.31747	1.0	3859	2	-0.40293	0.9326	0.93248	1.0	14058	0	-0.40293
R3HDM4_choSartG00000028317	6	0.2077	0.31748	1.0	3860	2	-0.4134	0.98635	0.98636	1.0	15480	0	-0.4134
KCND2_choSartG00000064757	5	0.20815	0.31526	1.0	3861	2	-0.1478	0.37392	0.37755	1.0	6091	1	-0.1478
CgPICR_010247_choSartG00000025761	6	0.20817	0.31801	1.0	3862	2	-0.20674	0.18501	0.24631	1.0	4263	1	-0.20674
CgPICR_002800_choSartG00000006060	6	0.20844	0.31834	1.0	3863	2	-0.38005	0.79147	0.79155	1.0	11846	0	-0.38005
FRA10AC1_choSartG00000009826	6	0.20846	0.31837	1.0	3864	2	-0.11189	0.12325	0.19837	0.991726	3601	1	-0.11189
CCS_choSartG00000010956	6	0.20848	0.3184	1.0	3865	2	-0.12837	0.52556	0.52576	1.0	8007	0	-0.12837
UCP3_choSartG00000012788	6	0.20855	0.31848	1.0	3866	1	-0.14352	0.57991	0.58005	1.0	8793	0	-0.14352
TPRKB_choSartG00000064861	6	0.20876	0.31872	1.0	3867	2	0.089235	0.010326	0.027223	0.611483	805	3	0.089235
RPL29_choSartG00000023788	6	0.20901	0.31904	1.0	3868	2	0.1063	0.086256	0.1459	0.944609	2775	2	0.1063
CgPICR_012654_choSartG00000002531	6	0.2091	0.31913	1.0	3869	2	-0.10878	0.33997	0.3586	1.0	5725	1	-0.10878
NA_choSartG00000072120	6	0.20931	0.31937	1.0	3870	2	-0.33954	0.91648	0.91626	1.0	13755	0	-0.33954
KCNAB2_choSartG00000000272	6	0.20932	0.31938	1.0	3871	2	-0.50514	0.97833	0.97827	1.0	15163	0	-0.50514
ASNA1_choSartG00000038766	6	0.20936	0.31944	1.0	3872	1	-0.05179	0.10842	0.17732	0.975726	3269	1	-0.05179
SUMO1_choSartG00000008360	5	0.20942	0.31685	1.0	3873	2	-0.23357	0.78413	0.78473	1.0	11741	0	-0.23357
VOM1R94_choSartG00000025346	6	0.20945	0.31954	1.0	3874	1	-0.11077	0.4646	0.46612	1.0	7197	1	-0.11077
DESI1_choSartG00000007224	6	0.20954	0.31965	1.0	3875	1	-0.43638	0.93633	0.93621	1.0	14128	0	-0.43638
NT5C3A_choSartG00000044859	6	0.20967	0.31981	1.0	3876	2	-0.42392	0.9829	0.98286	1.0	15328	0	-0.42392
UBE4B_choSartG00000000476	6	0.20973	0.31988	1.0	3877	2	-0.34433	0.85529	0.85519	1.0	12769	0	-0.34433
GAB2_choSartG00000064219	6	0.21005	0.32024	1.0	3878	2	-0.31415	0.17162	0.23755	1.0	4148	1	-0.31415
AKAP5_choSartG00000029268	6	0.21007	0.32026	1.0	3879	2	-0.30965	0.86696	0.86697	1.0	12936	0	-0.30965
D17H6S53E_choSartG00000070292	6	0.21033	0.32055	1.0	3880	2	-0.17583	0.022702	0.054164	0.730738	1333	1	-0.17583
RNASEH1_choSartG00000056688	6	0.21058	0.32086	1.0	3881	2	-0.38218	0.9539	0.95388	1.0	14507	0	-0.38218
CgPICR_016264_choSartG00000029585	6	0.2106	0.32089	1.0	3882	2	-0.39315	0.99128	0.99129	1.0	15736	0	-0.39315
RPUSD4_choSartG00000021937	6	0.21064	0.32094	1.0	3883	2	-0.42228	0.89677	0.89666	1.0	13442	0	-0.42228
PCBP2_choSartG00000033646	6	0.21076	0.32107	1.0	3884	1	-0.17644	0.52021	0.52041	1.0	7938	0	-0.17644
ARL8B_choSartG00000043596	6	0.21077	0.32108	1.0	3885	2	-0.50771	0.9994	0.99941	1.0	16688	0	-0.50771
TALPID3_choSartG00000029411	6	0.21081	0.32113	1.0	3886	2	-0.19633	0.82044	0.82048	1.0	12241	0	-0.19633
FAM13B_choSartG00000004601	6	0.21092	0.32126	1.0	3887	2	-0.39623	0.9686	0.96871	1.0	14863	0	-0.39623
RBM4_choSartG00000010959	1	0.21096	0.2106	1.0	3888	0	-0.48672	0.78904	0.78965	1.0	11814	0	-0.48672
CgPICR_007156_choSartG00000001555	6	0.21109	0.32146	1.0	3889	2	-0.1422	0.03457	0.071642	0.806959	1603	1	-0.1422
LETM1_choSartG00000060366	6	0.21115	0.32154	1.0	3890	2	-0.20988	0.052407	0.097302	0.871699	2015	1	-0.20988
RPL10L_choSartG00000047763	3	0.21121	0.23548	1.0	3891	1	-0.25041	0.1188	0.13124	0.926993	3493	1	-0.25041
